Administrative,Administrative_Duration,Informational,Informational_Duration,LogProductRelated,LogProductRelated_Duration,ProductRelatedPrc,ProductRelated_Duration_Prc,LogAv_ProductRelated_Duration,PageValues_ProductRelated,PageValues_ProductRelatedDuration,BounceRates,LogExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,3.258096538021482,7.204366121314877,1.0,1.0,4.003173028860292,0.0,0.0,0.0,0.008658062570700788,0.0,0.0,Nov,Android,Samsung Internet,Istanbul,Display Ads,Returning,False,False
1,15.0,0,0.0,2.995732273553991,6.7074733968111895,0.95,0.9819819819819819,3.7847875412604384,0.0,0.0,0.011111111,0.021978906501383937,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,False,False
4,28.5,0,0.0,3.044522437723423,6.2176036074019905,0.8333333333333334,0.946124763705104,3.2590576145010326,0.0,0.0,0.0,0.029388458607677786,0.0,0.0,Nov,OS X,Safari,Izmir,Direct,Returning,True,False
4,78.5,1,32.75,3.9318256327243257,7.548994941294515,0.9090909090909091,0.9446264880243272,3.662449917105826,0.0,0.0,0.0127,0.011677582848677433,0.0,0.0,Dec,iOS,Safari,Konya,Social,Returning,True,False
5,112.1666667,0,0.0,4.110873864173311,7.541612363693363,0.9230769230769232,0.9438052136674094,3.4780898335119357,0.0,0.0,0.017460317,0.04156121722781227,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,4.0943445622221,8.017864375029225,1.0,1.0,3.9592589192767975,0.0,0.0,0.00756193,0.015361096914518254,0.0,0.0,Nov,iOS,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,4.430816798843313,7.9805359562385885,1.0,1.0,3.5893577865338817,0.0,0.0,0.009756098,0.02963773213620705,0.0,0.0,Nov,Android,Chrome,Istanbul,Direct,Returning,False,False
5,135.25,0,0.0,3.295836866004329,6.679590212311659,0.8387096774193549,0.8546078596919979,3.452417871149494,1.2863350834615386,0.04206919832210904,0.007407407,0.026076779067857287,33.44471217,0.0,Dec,iOS,Safari,Istanbul,Search,Returning,False,False
12,1106.389831,9,627.4583333,4.836281906951478,8.915423937315078,0.8561643835616438,0.811102675250032,4.103626428250288,0.057609674216,0.0009672624820145396,0.007701238,0.022139100517498272,7.201209277,0.0,Nov,Windows,Chrome,Bursa,Search,Returning,False,True
4,65.5,0,0.0,3.1780538303479458,6.665365195722063,0.8518518518518519,0.9228731233441272,3.5575196150029216,0.0,0.0,0.007692308,0.03030534971920955,0.0,0.0,Nov,Android,Firefox,Ankara,Direct,Returning,True,True
1,0.0,0,0.0,3.4339872044851463,7.4576477581043665,0.967741935483871,1.0,4.073045260100045,0.43783067566666667,0.007583380316850127,0.025806452,0.04950675307255067,13.13492027,0.0,Nov,Android,Chrome,Konya,Email,Returning,False,False
0,0.0,0,0.0,4.290459441148391,7.742901029235312,1.0,1.0,3.496570690786914,0.04414143648611112,0.0013793300900549013,0.008450704,0.020151062663957282,3.178183427,0.0,Nov,Windows,Chrome,Istanbul,Search,Returning,False,True
0,0.0,0,0.0,2.5649493574615367,6.372181485470005,1.0,1.0,3.9058931449967123,1.0488254483333332,0.021538913943042717,0.0,0.022814677690983377,12.58590538,0.0,Nov,Android,Chrome,Ankara,Display Ads,Returning,False,False
0,0.0,0,0.0,3.044522437723423,6.520621127558696,1.0,1.0,3.5524868292083815,0.0,0.0,0.0,0.0295588022415444,0.0,0.0,Dec,Android,Chrome,Ankara,Email,Returning,False,False
0,0.0,0,0.0,3.8918202981106265,7.821308935280105,1.0,1.0,3.9687839638811293,0.0,0.0,0.0,0.014478018852111084,0.0,0.0,Nov,Android,Samsung Internet,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,3.6635616461296463,7.413135127192904,1.0,1.0,3.7976247210197034,0.0,0.0,0.018421053,0.040706061400270666,0.0,0.0,Dec,Windows,Chrome,Izmir,Search,Returning,True,False
12,232.3535714,0,0.0,6.0867747269123065,9.772899530229829,0.9733924611973392,0.9869339045233535,3.7130488374497306,0.005983847553530754,0.00014967644081121526,0.00562963,0.01826978741087788,2.626909076,0.0,Nov,Android,Firefox,Istanbul,Email,Returning,False,True
0,0.0,1,118.0,2.70805020110221,5.417839629759848,0.9333333333333333,0.655365444091283,2.834857649847542,0.0,0.0,0.047619048,0.06134465053353147,0.0,0.0,Nov,Windows,Chrome,Istanbul,Search,Returning,False,False
1,11.0,1,8.0,4.382026634673881,7.898998492111798,0.9753086419753086,0.992995604305586,3.558086561898201,0.0,0.0,0.0,0.0034245535172557876,0.0,0.0,Dec,iOS,Safari,Ankara,Search,Returning,False,False
6,125.25,2,89.0,4.990432586778736,8.215745237970424,0.948051948051948,0.9452323604506044,3.270592331428571,0.5024566396575344,0.019838830037128337,0.008108108,0.01507394408726278,73.35866939,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,True,True
0,0.0,0,0.0,1.791759469228055,4.91815444130209,1.0,1.0,3.3375473545856993,0.0,0.0,0.04,0.05195973861425535,0.0,0.0,Dec,Android,Chrome,Ankara,Search,New,False,False
1,0.0,0,0.0,1.6094379124341003,6.679599185844383,0.7999999999999999,1.0,5.297066584646385,0.0,0.0,0.066666667,0.1053605155578263,0.0,0.0,Nov,Windows,Chrome,Konya,Email,Returning,True,False
1,0.0,1,80.16666667,3.4011973816621555,6.63430478877708,0.935483870967742,0.904554023212999,3.3031535838689488,0.0,0.0,0.0,0.01916991639253031,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,True,False
0,0.0,1,21.0,3.258096538021482,6.265618019393288,0.9615384615384616,0.961550198354498,3.091345437817525,0.0,0.0,0.007692308,0.03030534971920955,0.0,0.0,Nov,Android,Chrome,Ankara,Search,New,True,False
0,0.0,0,0.0,2.302585092994046,5.279389356662517,1.0,1.0,3.1221201564038923,0.0,0.0,0.022222222,0.07833184282470151,0.0,0.0,Nov,iOS,Safari,Cankaya,Email,Returning,False,False
0,0.0,0,0.0,3.091042453358316,6.216106974545927,1.0,1.0,3.2107476424176578,0.0,0.0,0.00952381,0.03278982250041022,0.0,0.0,Nov,Android,Samsung Internet,Ankara,Email,Returning,False,True
2,31.0,0,0.0,3.044522437723423,6.370019887402633,0.9090909090909091,0.9495171103485051,3.4063000813846873,0.0,0.0,0.0,0.009950330853168083,0.0,0.0,Dec,OS X,Chrome,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,2.5649493574615367,5.449964916157176,1.0,1.0,3.011236460089956,0.0,0.0,0.0,0.016529302279079415,0.0,0.0,Nov,iOS,Safari,Izmir,Direct,Returning,False,False
0,0.0,0,0.0,4.007333185232471,7.274227902024342,1.0,1.0,3.3213233719496755,0.0,0.0,0.008461538,0.004281530154608425,0.0,0.0,Nov,iOS,Safari,Istanbul,Search,Returning,False,False
13,662.3392857,0,0.0,4.406719247264253,8.362974453706427,0.8617021276595744,0.8661064958330215,3.9870211288457873,0.032686667506172835,0.0006179642634362635,0.002298851,0.022566259845325353,2.647620068,0.0,Dec,iOS,Safari,Adana,Search,Returning,True,True
0,0.0,0,0.0,1.9459101490553132,5.0238805208462765,1.0,1.0,3.264486336120253,0.0,0.0,0.0,0.07696104113612832,0.0,0.0,Dec,iOS,Opera,Bursa,Email,Returning,False,False
0,0.0,0,0.0,2.9444389791664403,6.814268435888673,1.0,1.0,3.942390542044542,0.0,0.0,0.022222222,0.04702493850352012,0.0,0.0,Nov,Windows,Chrome,Istanbul,Social,Returning,False,False
1,15.0,0,0.0,2.772588722239781,6.540789469976471,0.9375,0.9787785899541985,3.8527446990971677,3.974122766666667,0.08616503228552948,0.0,0.01418463471026629,59.6118415,0.0,Nov,Android,Chrome,Izmir,Search,Returning,False,True
6,368.75,0,0.0,3.8501476017100584,8.122461935642953,0.8846153846153846,0.9013260588518797,4.307088003739061,0.0,0.0,0.003846154,0.011789207399696428,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,New,False,False
0,0.0,0,0.0,2.1972245773362196,4.807090100850674,1.0,1.0,2.7832736223397974,0.0,0.0,0.0,0.0246926125903715,0.0,0.0,Dec,Windows,Chrome,Bursa,Search,New,False,False
0,0.0,0,0.0,2.3978952727983707,5.959715848793402,1.0,1.0,3.680090948080857,0.0,0.0,0.0,0.009950330853168083,0.0,0.0,Nov,Android,Samsung Internet,Adana,Display Ads,Returning,False,False
0,0.0,0,0.0,2.9444389791664403,7.756248852790467,1.0,1.0,4.873127753092095,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Nov,Android,Chrome,Istanbul,Social,Returning,False,False
4,64.46428571,0,0.0,3.4011973816621555,7.255301179920486,0.8787878787878789,0.9564151786365183,3.9075920210311494,0.7260108889655171,0.014883695209890054,0.0,0.012422519998557155,21.05431578,0.0,Dec,Android,Chrome,Istanbul,Search,Returning,False,True
1,0.0,0,0.0,4.0943445622221,7.755812205063213,0.9833333333333333,1.0,3.7028095874583555,0.0,0.0,0.018421053,0.041214899403021615,0.0,0.0,Dec,Android,Chrome,Ankara,Social,Returning,False,False
1,21.0,0,0.0,2.6390573296152584,7.296752194382994,0.9285714285714286,0.9859578736208626,4.739902779958248,5.3432121276923095,0.04710868610376401,0.0,0.016529302279079415,69.46175766,0.0,Dec,Android,Chrome,Bursa,Social,Returning,False,True
6,94.1,0,0.0,4.532599493153256,8.345963939551014,0.9387755102040817,0.9781479994642363,3.8455444903272773,0.07244486656521737,0.0015823132041568647,0.008333333,0.02163917510348116,6.664927724,0.0,Nov,iOS,Safari,Istanbul,Search,Returning,True,True
0,0.0,0,0.0,3.4339872044851463,6.520498390571739,1.0,1.0,3.161129002702963,0.0,0.0,0.006666667,0.013245226421073269,0.0,0.0,Nov,Windows,Chrome,Istanbul,Search,Returning,True,False
6,507.0,2,36.25,2.4849066497880004,6.068425588244111,0.5789473684210527,0.4423915832691815,3.693414609279328,0.0,0.0,0.0,0.013245226421073269,0.0,0.0,Dec,Windows,Chrome,Izmir,Search,Returning,False,False
11,194.575,0,0.0,4.406719247264253,7.662504251301832,0.8804347826086957,0.9161550469464279,3.3049753669623083,0.0,0.0,0.011728395,0.021067258685261082,0.0,0.0,Nov,Windows,Chrome,Istanbul,Search,Returning,True,False
10,229.0,0,0.0,3.332204510175204,6.635645766753403,0.7297297297297296,0.7686333115752766,3.373370360871735,1.5265524222222224,0.054177833318363615,0.011764706,0.012858154478792587,41.2169154,0.0,Nov,Android,Chrome,Ankara,Email,Returning,False,True
7,114.75,1,15.75,3.091042453358316,7.3881177298947325,0.7241379310344828,0.9252645915221197,4.355890577485085,0.0,0.0,0.0,0.009888831932445254,0.0,0.0,Dec,Android,Chrome,Cankaya,Search,New,True,False
9,474.0,0,0.0,2.995732273553991,6.692889869112153,0.6785714285714285,0.6295862149806588,3.770520074727721,0.0,0.0,0.001242236,0.019212250116686667,0.0,0.0,Nov,iOS,Safari,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,2.8903717578961645,6.30486766660569,1.0,1.0,3.5004732469111803,0.8526067570588237,0.02653522688575247,0.014814815,0.019387560775831415,14.49431487,0.0,Dec,Android,Chrome,Gaziantep,Search,Returning,False,False
1,0.0,0,0.0,3.044522437723423,6.697034247666484,0.9523809523809523,1.0,3.724487881581304,1.287867737,0.0318385101854141,0.00952381,0.028170877383362988,25.75735474,0.0,Dec,Android,Firefox,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,2.0794415416798357,1.0,1.0,1.5040773967762737,0.0,0.0,0.0,0.09531017980432487,0.0,0.0,Nov,Android,Chrome,Bursa,Direct,Returning,False,False
0,0.0,0,0.0,1.9459101490553132,6.405228458030842,1.0,1.0,4.621699487939303,0.0,0.0,0.0,0.039220713153281295,0.0,0.0,Nov,iOS,Safari,Izmir,Search,New,False,False
12,651.875,3,20.0,4.0943445622221,8.02868191147327,0.7972972972972973,0.8202855883916826,3.9698746576610544,0.0,0.0,0.0,0.010405740999609798,0.0,0.0,Nov,Android,Chrome,Ankara,Direct,Returning,False,False
8,199.625,2,10.0,4.406719247264253,8.36021369957037,0.8901098901098902,0.9532320156166841,3.984311036443818,0.0,0.0,0.002352941,0.018456084840159908,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,False,False
0,0.0,1,0.0,3.4657359027997265,6.62273632394984,0.96875,1.0,3.227867536060165,0.0,0.0,0.003125,0.04132186956190618,0.0,0.0,Dec,Android,Chrome,Istanbul,Email,Returning,True,False
3,315.3333333,1,141.5,3.7612001156935624,8.009724427087846,0.9130434782608695,0.868192796295051,4.285583745143663,0.0,0.0,0.004021164,0.03185277102382802,0.0,0.0,Nov,iOS,Safari,Istanbul,Direct,Returning,False,False
0,0.0,0,0.0,2.3978952727983707,5.4954591151864,1.0,1.0,3.2291561341437878,0.0,0.0,0.0,0.026317308642048735,0.0,0.0,Dec,Android,Chrome,Gaziantep,Search,New,False,False
0,0.0,0,0.0,3.1780538303479458,5.85464854519848,1.0,1.0,2.780309580588421,0.0,0.0,0.008695652,0.029980832591682646,0.0,0.0,Nov,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,1.791759469228055,3.332204510175204,1.0,1.0,1.856297990365626,0.0,0.0,0.04,0.07696104113612832,0.0,0.0,Dec,Android,Chrome,Istanbul,Direct,Returning,False,False
6,148.2083333,2,139.5,4.59511985013459,8.220228882390597,0.9245283018867925,0.9281099579706299,3.6610342959901416,0.0,0.0,0.005,0.013340549838209653,0.0,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,False,False
0,0.0,0,0.0,3.4011973816621555,6.6064962704348735,1.0,1.0,3.2763455993261865,0.0,0.0,0.0,0.0024660926922378365,0.0,0.0,Dec,Windows,Chrome,Adana,Search,Returning,True,False
9,174.2083333,2,383.75,5.0238805208462765,9.10710246210707,0.9320987654320988,0.9417341738541035,4.106317166726854,0.0,0.0,0.012820513,0.02429542152532096,0.0,0.0,Nov,iOS,Chrome,Istanbul,Direct,Returning,True,False
0,0.0,0,0.0,2.302585092994046,7.454430555641825,1.0,1.0,5.261826257965621,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Dec,Android,Samsung Internet,Gaziantep,Direct,Returning,False,False
0,0.0,0,0.0,3.2188758248682006,7.2173211446893335,1.0,1.0,4.056003091810498,0.0,0.0,0.0,0.028749413609872532,0.0,0.0,Nov,Android,Chrome,Izmir,Direct,Returning,False,False
0,0.0,0,0.0,2.4849066497880004,5.605802066295998,1.0,1.0,3.2440117981397436,0.0,0.0,0.018181818,0.035718082251202043,0.0,0.0,Nov,Android,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,2.6390573296152584,6.306199249933187,1.0,1.0,3.762913018678054,0.0,0.0,0.0,0.03328597778227628,0.0,0.0,Dec,Android,Chrome,Istanbul,Social,Returning,False,False
1,18.2,1,9.0,3.4339872044851463,8.28411293415604,0.9375,0.9931772290017935,4.8902112741087835,0.0,0.0,0.024652778,0.05882561916935694,0.0,0.0,Dec,Android,Chrome,Adana,Social,Returning,False,False
9,250.0833333,2,30.5,5.049856007249537,8.44339243742003,0.9337349397590361,0.9430156562760686,3.4325884602050736,0.065264478,0.0021786293222367317,0.002073171,0.007439112064160025,10.11599409,0.0,Nov,Android,Chrome,Istanbul,Social,Returning,False,True
7,268.4166667,0,0.0,3.7376696182833684,7.026315790103907,0.8541666666666667,0.8073506982671169,3.34765509034272,0.0,0.0,0.0,0.011834457741120486,0.0,0.0,Nov,Android,Chrome,Konya,Search,Returning,False,True
0,0.0,0,0.0,1.3862943611198906,4.59511985013459,1.0,1.0,3.5165082281731497,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Dec,iOS,Safari,Konya,Search,Returning,False,False
1,4.0,0,0.0,1.6094379124341003,4.223177434065069,0.7999999999999999,0.943859649122807,2.879900458028869,0.0,0.0,0.0,0.013245226421073269,0.0,0.0,Dec,Android,Chrome,Izmir,Search,Returning,True,False
6,101.625,0,0.0,4.948759890378168,8.867650365767291,0.9589041095890412,0.9858838625014944,3.945400069293662,0.15634691135714282,0.003083946996677381,0.003448276,0.009903233704510827,21.88856759,0.0,Nov,Android,Chrome,Ankara,Referral,Returning,False,True
0,0.0,1,249.5,3.5263605246161616,7.286175406350224,0.9705882352941176,0.8539634315887071,3.8113492607248483,0.0,0.0,0.027459219,0.04034232813872774,0.0,0.0,Dec,iOS,Safari,Istanbul,Email,Returning,False,False
2,20.14285714,0,0.0,1.6094379124341003,3.530553402792515,0.6666666666666666,0.6219839142221967,2.228477120763401,0.0,0.0,0.0,0.0390426347982722,0.0,0.0,Dec,Windows,Chrome,Istanbul,Email,Returning,False,False
0,0.0,0,0.0,3.6109179126442243,6.352455165114317,1.0,1.0,2.8281351121584186,0.0,0.0,0.011111111,0.03815176607132812,0.0,0.0,Dec,Android,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,2.3978952727983707,5.342334251964811,1.0,1.0,3.081909969795043,12.596174899999998,0.6055853317307693,0.0,0.021978906501383937,125.961749,0.0,Dec,Android,Chrome,Istanbul,Search,New,False,True
0,0.0,0,0.0,2.3978952727983707,6.715383386334681,1.0,1.0,4.423648309364701,0.0,0.0,0.06,0.08617769624105233,0.0,0.0,Dec,iOS,Safari,Istanbul,Social,Returning,False,False
11,238.775641,1,9.0,5.303304908059076,8.983856552046024,0.9433962264150944,0.9698573376096333,3.710191044191154,0.10917100625,0.0027387504003976,0.002619048,0.014130663253818235,21.83420125,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,False,True
5,71.08333333,0,0.0,3.2188758248682006,7.131465336201571,0.8275862068965517,0.9461812675366776,3.9716340415832803,2.178537940833334,0.04183769060296407,0.0,0.005115100539219407,52.28491058,0.0,Dec,Android,Chrome,Ankara,Search,New,False,True
0,0.0,0,0.0,3.4339872044851463,6.177125429642361,1.0,1.0,2.8344000036187422,0.0,0.0,0.028,0.040614180288373374,0.0,0.0,Dec,Windows,Chrome,Ankara,Social,Returning,False,False
1,5.0,0,0.0,3.091042453358316,5.5592061842329,0.9545454545454546,0.9810330656912142,2.5888971799440874,0.0,0.0,0.0,0.009049835429827817,0.0,0.0,Dec,Android,Chrome,Bursa,Social,Returning,False,False
0,0.0,2,23.0,1.6094379124341003,4.073291153024268,0.6666666666666666,0.7151702786377708,2.736799614388196,0.0,0.0,0.0,0.06453852145007118,0.0,0.0,Nov,Android,Firefox,Ankara,Direct,Returning,False,False
8,195.0,2,86.0,4.04305126783455,8.134252493484517,0.8484848484848486,0.9238331014362535,4.124904558374483,0.1713365499642857,0.0028151690391190884,0.014516129,0.027184152953523045,9.594846798,0.0,Nov,iOS,Chrome,Istanbul,Search,Returning,False,True
0,0.0,0,0.0,1.6094379124341003,4.310799125385514,1.0,1.0,2.963983575239411,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Nov,iOS,Safari,Ankara,Direct,Returning,False,False
0,0.0,4,52.5,3.6635616461296463,7.837557649352394,0.9047619047619048,0.9796945152603381,4.2144672886855545,0.0,0.0,0.0,0.02585337864071895,0.0,0.0,Dec,Android,Samsung Internet,Bursa,Search,Returning,False,False
0,0.0,0,0.0,1.9459101490553132,4.4630304188269685,1.0,1.0,2.727308017706625,0.0,0.0,0.0,0.048790164169432,0.0,0.0,Nov,Android,Samsung Internet,Istanbul,Search,Returning,False,False
1,73.0,0,0.0,2.5649493574615367,7.676705422957583,0.9230769230769231,0.967257232563355,5.196884313487421,5.740641129166666,0.03194421217250174,0.018181818,0.026907452654437617,68.88769355,0.0,Nov,Windows,Chrome,Istanbul,Search,New,False,True
15,677.1911765,0,0.0,5.030437921392435,8.178114019048948,0.9101796407185628,0.8402218438796434,3.195750001932161,0.03770794607236843,0.0016094912181773369,0.0,0.008649047917998408,5.731607803,0.0,Dec,Android,Chrome,Adana,Direct,Returning,False,True
5,68.5,2,34.25,5.955837369464831,9.582367769093803,0.9821428571428571,0.9929664127039661,3.6552506317019287,0.0,0.0,0.007309999,0.013429359138717078,0.0,0.0,Nov,Windows,Chrome,Ankara,Social,Returning,False,False
1,8.0,1,15.0,4.07753744390572,7.938356781616612,0.9666666666666667,0.9918576899510927,3.898046892979567,0.12529369329310341,0.002593747166749663,0.010526316,0.016241656322878082,7.267034211,0.0,Dec,Windows,Chrome,Bursa,Search,Returning,False,False
8,451.2836134,10,961.45,4.882801922586371,7.808454567951101,0.8791946308724832,0.6352407144560305,2.984726776613415,0.01775315880152672,0.0009452674118587499,0.003082192,0.02102665923588863,2.325663803,0.0,Nov,Android,Chrome,Ankara,Social,Returning,False,True
2,530.5,2,9.0,2.302585092994046,6.11644384963496,0.6923076923076924,0.4560120998235442,3.936715618018517,0.0,0.0,0.026666667,0.05195973861425535,0.0,0.0,Dec,iOS,Safari,Gaziantep,Search,Returning,False,False
2,26.66666667,0,0.0,4.382026634673881,7.870971469542587,0.9753086419753086,0.9899210428684673,3.5308588465577246,0.0,0.0,0.016315049,0.020535680115923865,0.0,0.0,Nov,iOS,Safari,Ankara,Email,Returning,True,False
2,62.5,0,0.0,2.8903717578961645,6.654581981173295,0.8947368421052632,0.9254028247434017,3.841768834593799,0.0,0.0,0.0,0.0441106982410941,0.0,0.0,Nov,Android,Chrome,Ankara,Direct,Returning,False,True
0,0.0,0,0.0,2.302585092994046,5.6011958858811,1.0,1.0,3.4330907454381085,0.0,0.0,0.022222222,0.04702493850352012,0.0,0.0,Dec,Windows,Chrome,Antalya,Email,Returning,False,False
1,20.0,0,0.0,3.6635616461296463,7.142827401161621,0.9743589743589743,0.9844236760124611,3.534070663042129,0.8284585557894739,0.024906190759493668,0.0,0.02853630685572716,31.48142512,0.0,Dec,Android,Opera,Konya,Social,Returning,False,False
0,0.0,0,0.0,3.5553480614894135,6.233544756757812,1.0,1.0,2.769935475712756,0.0,0.0,0.014705882,0.02715680227226841,0.0,0.0,Dec,Android,Chrome,Ankara,Email,Returning,False,False
0,0.0,0,0.0,2.0794415416798357,4.135166556742356,1.0,1.0,2.280923596212867,0.0,0.0,0.028571429,0.08223809850012999,0.0,0.0,Dec,Android,Samsung Internet,Ankara,Direct,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,2.5649493574615367,1.0,1.0,1.9459101490553132,0.0,0.0,0.166666667,0.15415068011297256,0.0,0.0,Nov,iOS,Safari,Istanbul,Email,Returning,False,False
2,45.5,0,0.0,2.302585092994046,4.814214812922799,0.8181818181818182,0.72876304023845,2.679879324135513,0.0,0.0,0.0,0.018018505324106884,0.0,0.0,Dec,Android,Chrome,Gaziantep,Search,New,False,False
2,147.5,7,209.0,3.8918202981106265,6.5506109679078826,0.8421052631578947,0.6621402367207428,2.7444243453858874,1.4357008864583336,0.09863525357400642,0.004487179,0.019694886198198407,68.91364255,0.0,Nov,Windows,Chrome,Gaziantep,Display Ads,Returning,False,True
1,0.0,2,11.0,3.9318256327243257,7.495912245869568,0.9433962264150944,0.9939248895445646,3.6107377164098584,0.0,0.0,0.056410256,0.07974680636059914,0.0,0.0,Dec,iOS,Safari,Istanbul,Social,Returning,False,False
3,36.5,0,0.0,2.4849066497880004,6.209092917734082,0.7857142857142857,0.9314875645236979,3.8311087059075537,0.0,0.0,0.0,0.02585337864071895,0.0,0.0,Dec,Android,Chrome,Istanbul,Display Ads,Returning,False,False
4,47.0,1,49.5,3.367295829986474,6.534467478970694,0.8484848484848486,0.8769080941115328,3.240731054917593,3.889606728571428,0.15842066359590762,0.013978495,0.02697541963668339,108.9089884,0.0,Nov,iOS,Safari,Istanbul,Search,Returning,True,True
3,49.5,0,0.0,3.1354942159291497,6.129594724095235,0.88,0.9025110782865584,3.0832643482903506,0.0,0.0,0.02,0.055119299536536964,0.0,0.0,Nov,iOS,Safari,Istanbul,Social,Returning,False,False
17,346.7096405,3,207.25,5.680172609017068,9.02198639764311,0.9358974358974359,0.9373077498032293,3.37976086300449,0.047665492363013685,0.001680507520851571,0.000977199,0.005653835905531208,13.91832377,0.0,Nov,Android,Chrome,Istanbul,Search,Returning,True,False
0,0.0,0,0.0,1.9459101490553132,4.963718374308504,1.0,1.0,3.206297042661341,0.0,0.0,0.0,0.03278982250041022,0.0,0.0,Nov,Windows,Chrome,Adana,Search,Returning,False,False
8,91.0,0,0.0,3.828641396489095,8.009259216135368,0.8490566037735849,0.9706327275661066,4.217115139389523,0.0,0.0,0.012765957,0.012825205329688252,0.0,0.0,Dec,Windows,Chrome,Adana,Email,Returning,False,False
1,126.5,1,0.0,3.970291913552122,7.547181927057193,0.962962962962963,0.937403936072169,3.6224899080657793,0.0,0.0,0.005555556,0.016698341433723975,0.0,0.0,Nov,Windows,Chrome,Ankara,Display Ads,Returning,False,False
2,561.5,2,31.0,4.564348191467836,8.480305966775694,0.9595959595959596,0.8904891762956293,3.945747692046581,0.5272759861052632,0.010396846778720804,0.007496464,0.02531465420431672,50.09121868,0.0,Nov,iOS,Safari,Antalya,Search,Returning,False,True
6,86.0,0,0.0,2.5649493574615367,6.809591030194905,0.6666666666666666,0.913262733232476,4.336745930140725,1.96994955,0.02610645455549421,0.0,0.026317308642048735,23.6393946,0.0,Dec,OS X,Firefox,Istanbul,Direct,Returning,False,True
4,209.0625,0,0.0,4.276666119016055,8.13213367202177,0.9466666666666667,0.9420897658409069,3.889820797422686,0.0,0.0,0.005128205,0.025900249932042693,0.0,0.0,Nov,Android,Chrome,Izmir,Search,Returning,False,False
4,67.41666667,0,0.0,2.8903717578961645,6.262524865481861,0.8095238095238095,0.8859197630981026,3.4593583792285174,1.8052253417647062,0.05861774288842862,0.023333333,0.055434706888100586,30.68883081,0.0,Dec,Android,Chrome,Antalya,Direct,Returning,False,False
8,147.0,0,0.0,3.1780538303479458,6.4425401664681985,0.7419354838709677,0.810077519379845,3.341478146960533,1.095346658695652,0.04018018046251994,0.006896552,0.011201397447849495,25.19297315,0.0,Dec,iOS,Safari,Cankaya,Search,Returning,False,False
0,0.0,0,0.0,4.04305126783455,7.323195720271173,1.0,1.0,3.333503334067751,0.0,0.0,0.016071429,0.017348638334613004,0.0,0.0,Dec,Windows,Chrome,Istanbul,Social,Returning,False,False
0,0.0,0,0.0,1.0986122886681098,4.916324614625014,1.0,1.0,4.230476736546681,0.0,0.0,0.0,0.09531017980432487,0.0,0.0,Dec,Android,Chrome,Bursa,Social,Returning,False,False
5,72.5,0,0.0,3.58351893845611,7.795980842587949,0.875,0.9710268002098059,4.254522957185573,2.9283491085714286,0.04218112253517503,0.0,0.023408091360739777,102.4922188,0.0,Nov,Android,Chrome,Izmir,Direct,Returning,False,True
0,0.0,0,0.0,2.70805020110221,5.058820589019957,1.0,1.0,2.4991192298120257,0.0,0.0,0.014285714,0.048790164169432,0.0,0.0,Nov,Android,Firefox,Ankara,Search,Returning,False,False
5,173.1666667,2,24.5,3.4339872044851463,7.162190757381831,0.8108108108108109,0.8670165051534614,3.783229576998943,1.8040571333333333,0.041996053500076576,0.0,0.01328794590333409,54.121714,0.0,Nov,iOS,Chrome,Ankara,Search,Returning,True,False
4,598.375,0,0.0,4.844187086458591,8.40005316336115,0.9692307692307691,0.8813849012281145,3.5914904270070753,0.02645901224603175,0.0007497994202790724,0.001538462,0.01544783147112534,3.333835543,0.0,Dec,Android,Chrome,Ankara,Search,Returning,False,False
0,0.0,0,0.0,3.5553480614894135,6.826057034997632,1.0,1.0,3.334879500624507,0.0,0.0,0.030588235,0.04201791751918567,0.0,0.0,Dec,Windows,Chrome,Istanbul,Direct,Returning,True,False
0,0.0,0,0.0,2.1972245773362196,6.786716950605081,1.0,1.0,4.715145039196663,6.216037972499998,0.056190173762711855,0.04375,0.03681397312271631,49.72830378,0.0,Nov,Windows,Chrome,Istanbul,Display Ads,Returning,False,True
